datetime,batch,epoch,train_loss,val_loss,val_accuracy
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2023-11-11 16:18:08.395210,26,1,0.5085656046867371,0.4641910138314138,76.50960129559651
2023-11-11 16:23:26.491249,26,2,0.19710637629032135,0.48014106482028485,74.73586797254569
2023-11-11 16:28:48.500822,26,3,1.2605270147323608,0.380594666927814,81.87707256882857
2023-11-11 16:34:15.125223,26,4,0.23966151475906372,0.40107884732838384,80.10333924577775
2023-11-11 16:39:36.615132,26,5,0.27048459649086,0.36505699077460596,82.27809053751831
2023-11-11 16:44:59.647254,26,6,0.1402086615562439,0.3401738726972548,83.96699313642323
2023-11-11 16:50:20.471101,26,7,0.25116032361984253,0.3266658796844836,84.58394385748439
2023-11-11 16:55:41.791885,26,8,0.24320019781589508,0.35677826624617487,82.49402328988972
2023-11-11 17:01:02.604647,26,9,0.0950923040509224,0.31133070583912525,85.70987892342099
2023-11-11 17:06:24.640590,26,10,0.3077203035354614,0.3162911881754298,84.79987660985579
2023-11-11 17:11:51.130059,26,11,0.3679632544517517,0.29707174906077866,86.21115138428318
2023-11-11 17:17:12.777141,26,12,0.6973761916160583,0.3360158036106484,84.02868820852935
2023-11-11 17:22:30.625718,26,13,0.43188363313674927,0.2750246556501888,87.58386673864425
2023-11-11 17:27:50.329983,26,14,0.48277801275253296,0.29877701151242597,85.88725225572607
2023-11-11 17:33:09.152338,26,15,0.40219971537590027,0.3166910914483971,84.94640240610781
2023-11-11 17:38:29.038929,26,16,0.28834497928619385,0.2611765326849952,88.39361456003702
2023-11-11 17:43:47.612536,26,17,0.5328921675682068,0.2505691840732377,88.73293745662065
2023-11-11 17:49:06.413938,26,18,0.09550166130065918,0.2547074649772254,88.73293745662065
2023-11-11 17:54:24.922289,26,19,0.21447165310382843,0.24785074602881585,89.12624354129714
2023-11-11 17:59:42.675362,26,20,0.14982271194458008,0.2521731612447067,88.8100562967533
2023-11-11 18:05:00.879536,26,21,0.21253763139247894,0.22779073189609947,90.24446672322048
2023-11-11 18:10:19.016580,26,22,0.17818555235862732,0.2170643379420923,90.64548469191023
2023-11-11 18:15:37.429568,26,23,0.12472905963659286,0.3885594761588859,82.42461633377035
2023-11-11 18:20:59.647113,26,24,0.06195548176765442,0.20100063526091205,91.63260584560808
2023-11-11 18:26:17.606296,26,25,0.30481916666030884,0.20406718331180096,91.3472661371173
2023-11-11 18:31:36.017393,26,26,0.11847887933254242,0.21284840714544775,90.8459936762551
2023-11-11 18:36:54.671896,26,27,0.2769431471824646,0.2300249001063511,89.92056759466338
2023-11-11 18:42:13.357681,26,28,0.1690833568572998,0.19160788422469088,91.98735251021824
2023-11-11 18:47:32.991253,26,29,0.27740755677223206,0.17059324437718304,92.88964293977018
2023-11-11 18:52:51.826502,26,30,0.2485286146402359,0.1970605422749197,91.62489396159482
2023-11-11 18:58:11.160442,26,31,0.029688643291592598,0.2378176817176341,89.55039716202668
2023-11-11 19:03:30.024980,26,32,0.015962708741426468,0.1513295981495031,94.1004087298527
2023-11-11 19:08:47.953458,26,33,0.19162198901176453,0.1664089470302018,93.56057684892419
2023-11-11 19:14:09.423929,26,34,0.21501241624355316,0.19335488577031312,92.01048816225804
2023-11-11 19:21:42.857694,26,35,0.22696729004383087,0.139249645011933,94.63252872676794
2023-11-11 19:29:19.903843,26,36,0.030388398095965385,0.1385620631508992,94.59396930670162
2023-11-11 19:36:58.027914,26,37,0.08358240127563477,0.13834175840755067,94.6865119148608
2023-11-11 19:44:36.213047,26,38,0.32353782653808594,0.14614866393254808,94.16981568597208
2023-11-11 19:50:36.622960,26,39,0.07654733210802078,0.1323622736835713,94.9024446672322
2023-11-11 19:55:51.049893,26,40,0.10807902365922928,0.15146380307515994,94.13125626590576
2023-11-11 20:01:05.359633,26,41,0.193793386220932,0.18122116037091998,92.57345569522634
2023-11-11 20:06:20.059173,26,42,0.15080490708351135,0.13123348905542306,94.925580319272
2023-11-11 20:11:34.162845,26,43,0.02491166442632675,0.14465865393482777,94.26235829413126
2023-11-11 20:16:50.191719,26,44,0.15438608825206757,0.12748264863700765,95.0104110434179
2023-11-11 20:22:06.628762,26,45,0.09043906629085541,0.13994990716926764,94.50913858255572
2023-11-11 20:27:21.515025,26,46,0.09753120690584183,0.11338084019234246,95.6196498804658
2023-11-11 20:32:35.246876,26,47,0.6024289131164551,0.11201713179233008,95.7276162566515
2023-11-11 20:37:51.060872,26,48,0.019399868324398994,0.08529545514167096,96.90753451068096
2023-11-11 20:43:05.788707,26,49,0.0013773890677839518,0.09005715123278939,96.72244929436262
2023-11-11 20:48:20.723614,26,50,0.0462765209376812,0.14397049461139594,94.23922264209146
2023-11-11 20:53:34.636559,26,51,0.39961010217666626,0.07966129047697737,97.17745045114522
2023-11-11 20:58:48.669361,26,52,0.2711777687072754,0.10083236012916698,96.38312639777898
2023-11-11 21:04:02.784129,26,53,0.010373291559517384,0.11198035156367897,95.66592118454538
2023-11-11 21:09:16.713038,26,54,0.37510862946510315,0.10648008809638229,96.00524408112902
2023-11-11 21:14:30.453166,26,55,0.07195134460926056,0.10049966454630384,96.16719364540758
2023-11-11 21:19:52.126489,26,56,0.5029950737953186,0.08400503374550845,96.65304233824324
